appName,link,tags
Labyrinthine,https://store.steampowered.com/app/1302240/Labyrinthine,"Early Access,Horror,Online Co-Op,Co-op,Psychological Horror,Puzzle,Supernatural,First-Person,Procedural Generation,Multiplayer,PvE,Atmospheric,Co-op Campaign,Action-Adventure,Character Customization,Controller,Realistic,Team-Based,Action,Lovecraftian"
Century: Age of Ashes,https://store.steampowered.com/app/918570/Century_Age_of_Ashes,"Free to Play,Dragons,Multiplayer,Action,Team-Based,Flight,PvP,Indie,Hero Shooter,Third Person,Arena Shooter,Shooter,Fantasy,Online Co-Op,Dark Fantasy,Character Customization,Mythology,Third-Person Shooter,Spectacle fighter,Early Access"
Trainz Railroad Simulator 2019,https://store.steampowered.com/app/553520/Trainz_Railroad_Simulator_2019,"Simulation,Trains,Driving,Open World,Building,Sandbox,Multiplayer,Singleplayer"
Cookie Clicker,https://store.steampowered.com/app/1454400/Cookie_Clicker,"Clicker,Idler,Casual,Indie,Pixel Graphics,Management,Collectathon,Economy,Funny,Memes,Strategy,Building,2D,Resource Management,Comedy,Simulation,Colorful,Touch-Friendly,Horror,Singleplayer"
Kenshi,https://store.steampowered.com/app/233860/Kenshi,"Open World,Sandbox,RPG,Survival,Strategy,Building,Base Building,Post-apocalyptic,Crafting,Singleplayer,City Builder,Indie,Simulation,Adventure,Management,RTS,Ninja,Character Customization,Alternate History,Steampunk"
"Warhammer 40,000: Shootas, Blood & Teef",https://store.steampowered.com/app/1324530/Warhammer_40000_Shootas_Blood__Teef,"PvP,Adventure,Warhammer 40K,Side Scroller,2D Platformer,Shoot 'Em Up,Bullet Hell,Twin Stick Shooter,Beat 'em up,Platformer,Shooter,Arcade,Action-Adventure,2D,Funny,Cartoony,Action,Hand-drawn,Co-op,Local Co-Op"
Iratus: Lord of the Dead,https://store.steampowered.com/app/807120/Iratus_Lord_of_the_Dead,"RPG,Strategy,Indie,Turn-Based Combat,Roguelike,Dark Fantasy,Roguelite,Villain Protagonist,Dark,Turn-Based,Turn-Based Tactics,Lovecraftian,Fantasy,2D,Difficult,Replay Value,Gothic,Dungeon Crawler,Violent,Gore"
Cooking Simulator,https://store.steampowered.com/app/641320/Cooking_Simulator,"Simulation,Cooking,Singleplayer,Realistic,Sandbox,Funny,Physics,First-Person,Family Friendly,Management,Relaxing,Crafting,Resource Management,Co-op,Comedy,Economy,Replay Value,Memes,Action,Female Protagonist"
Inscryption,https://store.steampowered.com/app/1092790/Inscryption,"Card Battler,Card Game,Story Rich,Horror,Deckbuilding,Dark,Puzzle,Roguelite,Strategy,Psychological,Roguelike,Surreal,Experimental,First-Person,Point & Click,3D,2D,FMV,Pixel Graphics,Adventure"
Uncrashed : FPV Drone Simulator,https://store.steampowered.com/app/1682970/Uncrashed__FPV_Drone_Simulator,"Simulation,Sports,Flight,Physics,Racing,Singleplayer,Realistic,First-Person,6DOF,Immersive Sim,3D,Indie,Exploration,Science,Combat Racing"
Infinity Kingdom,https://store.steampowered.com/app/1573360/Infinity_Kingdom,"Strategy,4X,MOBA,Wargame,Card Battler,Tactical RPG,3D,Split Screen,Cartoony,Drama,War,Tactical,Magic,Base Building,Combat,Massively Multiplayer,Free to Play,Co-op Campaign,Multiplayer,Adventure"
The Stanley Parable: Ultra Deluxe,https://store.steampowered.com/app/1703340/The_Stanley_Parable_Ultra_Deluxe,"Multiple Endings,Comedy,Choices Matter,Walking Simulator,First-Person,Narration,Singleplayer,Funny,Exploration,3D,Psychological Horror,Adventure,Story Rich,Casual,Emotional,Mystery,Dark Humor,Atmospheric,Horror,Game Development"
SCARLET NEXUS,https://store.steampowered.com/app/775500/SCARLET_NEXUS,"Action,Anime,RPG,Adventure,JRPG,Action RPG,Sci-fi,Action-Adventure,Combat,Character Action Game,Open World,Fighting,Interactive Fiction,Fantasy,Futuristic,Character Customization,Strategy RPG,Singleplayer,CRPG,Hack and Slash"
Colony Ship: A Post-Earth Role Playing Game,https://store.steampowered.com/app/648410/Colony_Ship_A_PostEarth_Role_Playing_Game,"Early Access,Turn-Based,Tactical RPG,Party-Based RPG,Choices Matter,CRPG,Turn-Based Tactics,RPG,Turn-Based Strategy,Isometric,Cyberpunk,Lore-Rich,Conversation,Multiple Endings,Nonlinear,Story Rich,Turn-Based Combat,Dystopian,Sci-fi,Space"
Game Dev Tycoon,https://store.steampowered.com/app/239820/Game_Dev_Tycoon,"Management,Simulation,Indie,Strategy,Casual,Singleplayer,Economy,2D,Moddable,Addictive,Replay Value,Sandbox,GameMaker,Funny,Difficult,Point & Click,Great Soundtrack,Isometric,Comedy,Touch-Friendly"
SpiderHeck,https://store.steampowered.com/app/1329500/SpiderHeck,"Local Multiplayer,Physics,2D Fighter,Funny,Fighting,Swordplay,PvP,Parkour,Multiplayer,2D,4 Player Local,Action,Comedy,Futuristic,Local Co-Op,Combat,Co-op,Colorful,Online Co-Op,Sci-fi"
Hidden Deep,https://store.steampowered.com/app/976890/Hidden_Deep,"Early Access,Dark,Mystery,Thriller,2D,Horror,Mining,Exploration,Sci-fi,Action-Adventure,Physics,Singleplayer,Action,Aliens,Atmospheric,Story Rich,Adventure,Shooter,Realistic,Puzzle Platformer"
Comedy Night,https://store.steampowered.com/app/665360/Comedy_Night,"Casual,Comedy,Experimental,Funny,Dark Humor,Dark Comedy,Immersive Sim,PvP,Cute,RPG,Life Sim,Character Customization,Third Person,Memes,Conversation,Atmospheric,Co-op,Simulation,Online Co-Op,Multiplayer"
WolfQuest: Anniversary Edition,https://store.steampowered.com/app/926990/WolfQuest_Anniversary_Edition,"Early Access,Life Sim,Survival,Co-op,Multiplayer,Open World,PvE,Online Co-Op,Nature,RPG,Realistic,Hunting,Education,Action,Exploration,Singleplayer,Simulation,Action RPG,Immersive Sim,Action-Adventure"
Viscera Cleanup Detail,https://store.steampowered.com/app/246900/Viscera_Cleanup_Detail,"Simulation,Gore,Multiplayer,Co-op,First-Person,Funny,Indie,Physics,Sci-fi,Comedy,Space,Singleplayer,Horror,Blood,Casual,Walking Simulator,Sandbox,Parody,Adventure,Relaxing"
Two Worlds II HD,https://store.steampowered.com/app/7520/Two_Worlds_II_HD,"RPG,Open World,Fantasy,Third Person,Exploration,Singleplayer,Action RPG,Multiplayer,Adventure,Co-op,Crafting,Story Rich,Action,Hack and Slash,Dark Fantasy,Medieval,Magic,Inventory Management,Atmospheric,Sandbox"
PlanetSide 2,https://store.steampowered.com/app/218230/PlanetSide_2,"Free to Play,FPS,Massively Multiplayer,Shooter,Action,Open World,Multiplayer,Team-Based,Sci-fi,Tactical,War,First-Person,PvP,Futuristic,Co-op,Online Co-Op,Strategy,Space,Adventure,RPG"
Honkai Impact 3rd,https://store.steampowered.com/app/1671200/Honkai_Impact_3rd,"Anime,Action,RPG,Adventure,3D Fighter,JRPG,Action RPG,Third Person,3D Platformer,3D Vision,Exploration,Colorful,Top-Down,Drama,Story Rich,Post-apocalyptic,Artificial Intelligence,Lore-Rich,Mechs,Alternate History"
Golf It!,https://store.steampowered.com/app/571740/Golf_It,"Multiplayer,Mini Golf,Golf,Casual,Sports,Funny,Early Access,Online Co-Op,Simulation,Singleplayer,Level Editor,Indie,Local Multiplayer,Sandbox,Co-op,Family Friendly,Memes,Difficult,VR,Strategy"
Mortal Online 2,https://store.steampowered.com/app/1170950/Mortal_Online_2,"MMORPG,Sandbox,Open World,PvP,Character Customization,RPG,Exploration,First-Person,Swordplay,Medieval,Fantasy,Magic,Crafting,Survival,Adventure,Old School,Massively Multiplayer,Combat,Multiplayer,Gore"
ZED ZONE,https://store.steampowered.com/app/1211600/ZED_ZONE,"Early Access,Survival,Zombies,Open World,Post-apocalyptic,Sandbox,Pixel Graphics,Building,Crafting,Action,Top-Down,Simulation,RPG,Walking Simulator,Roguelike,2D,Traditional Roguelike,Outbreak Sim,Roguelite,2.5D"
Subnautica: Below Zero,https://store.steampowered.com/app/848450/Subnautica_Below_Zero,"Open World Survival Craft,Survival,Underwater,Open World,Singleplayer,Exploration,Horror,Base Building,Adventure,Crafting,First-Person,Survival Horror,Aliens,Sci-fi,Multiplayer,Atmospheric,Story Rich,Early Access,Great Soundtrack,Sandbox"
Evil Nun: The Broken Mask,https://store.steampowered.com/app/1460220/Evil_Nun_The_Broken_Mask,"Horror,Survival Horror,Stealth,Artificial Intelligence,Violent,Atmospheric,First-Person,Psychological Horror,Villain Protagonist,Adventure,Multiple Endings,Mystery,Dark,Immersive Sim,Singleplayer,Thriller,Realistic,Early Access,Physics,Action"
X-Plane 11,https://store.steampowered.com/app/269950/XPlane_11,"Simulation,Flight,Realistic,Open World,Multiplayer,VR,Singleplayer,Physics,First-Person,Sandbox,Atmospheric,Adventure,Family Friendly,Third Person,Education,Action,Exploration,Beautiful,Massively Multiplayer,Controller"
Eco,https://store.steampowered.com/app/382310/Eco,"Open World Survival Craft,Survival,Multiplayer,Building,Open World,Crafting,Sandbox,Simulation,Co-op,Economy,Adventure,Base Building,Indie,Exploration,Online Co-Op,Early Access,Realistic,Education,Singleplayer,First-Person"
The Jackbox Party Pack 8,https://store.steampowered.com/app/1552350/The_Jackbox_Party_Pack_8,"Party Game,Comedy,Family Friendly,Trivia,Word Game,Indie,Funny,Colorful,Casual,Local Multiplayer,Cartoon,2D,Local Co-Op,Team-Based,Strategy,Party,Multiplayer,Psychological Horror"
Starsand,https://store.steampowered.com/app/1380220/Starsand,"Open World Survival Craft,Survival,Open World,Realistic,3D,First-Person,Exploration,Crafting,Base Building,Inventory Management,Resource Management,Sci-fi,Atmospheric,Story Rich,Sandbox,Mystery,Singleplayer,Building,Aliens,Early Access"
Cafe Owner Simulator,https://store.steampowered.com/app/1498140/Cafe_Owner_Simulator,"Design & Illustration,Economy,Simulation,Resource Management,Building,Singleplayer,Life Sim,Management,Base Building,Sandbox,Cooking,First-Person,Family Friendly,Casual,Funny,Immersive Sim,Realistic,Relaxing,Logic,3D"
Move or Die,https://store.steampowered.com/app/323850/Move_or_Die,"Multiplayer,Funny,Local Multiplayer,Action,Fast-Paced,2D,Indie,4 Player Local,Online Co-Op,Platformer,Casual,Competitive,Co-op,Local Co-Op,Arcade,Great Soundtrack,Memes,Party Game,Singleplayer,Party"
PlateUp!,https://store.steampowered.com/app/1599600/PlateUp,"Co-op,Management,Roguelite,Cooking,Building,Roguelike,Cute,Local Co-Op,Procedural Generation,Funny,Base Building,Casual,Action Roguelike,Controller,Strategy,4 Player Local,Online Co-Op,Top-Down,Singleplayer,Action"
Gems of War - Puzzle RPG,https://store.steampowered.com/app/329110/Gems_of_War__Puzzle_RPG,"Free to Play,Match 3,Puzzle,PvE,PvP,Card Game,Strategy RPG,Turn-Based Strategy,RPG,Strategy,2D,Turn-Based Combat,Story Rich,Singleplayer,Casual,Fantasy,Magic,War,Adventure,Multiplayer"
Mechabellum,https://store.steampowered.com/app/669330/Mechabellum,"Early Access,Strategy,Auto Battler,Multiplayer,Mechs,Simulation,Robots,War,Turn-Based,PvP,Action,Co-op,Singleplayer,RTS,Turn-Based Strategy,Tower Defense,Turn-Based Tactics,Real Time Tactics,Wargame,Action RTS"
Captain of Industry,https://store.steampowered.com/app/1594320/Captain_of_Industry,"Early Access,Automation,Resource Management,Base Building,Simulation,Strategy,Management,Economy,Colony Sim,Exploration,3D,Crafting,Agriculture,Realistic,Singleplayer,Building,Immersive Sim,Open World,City Builder,Adventure"
Creepy Tale,https://store.steampowered.com/app/1224020/Creepy_Tale,"Dark,Horror,Singleplayer,Indie,Narration,2D Platformer,Puzzle,Side Scroller,Platformer,Escape Room,Action-Adventure,RPG,2D,Psychological Horror,Story Rich,Cartoony,Hand-drawn,Atmospheric,Adventure,Puzzle Platformer"
Ember Knights,https://store.steampowered.com/app/1135230/Ember_Knights,"Early Access,Action Roguelike,Roguelite,Pixel Graphics,Dungeon Crawler,Hack and Slash,Adventure,RPG,Co-op,Multiplayer,Action,Online Co-Op,Singleplayer,2D,Local Co-Op,Roguelike,Local Multiplayer,Top-Down,Procedural Generation,Combat"
SUPERHOT: MIND CONTROL DELETE,https://store.steampowered.com/app/690040/SUPERHOT_MIND_CONTROL_DELETE,"FPS,Time Manipulation,Bullet Time,Shooter,Action Roguelike,Action,Experimental,Difficult,Minimalist,Puzzle,First-Person,Stylized,Dystopian,Atmospheric,Cyberpunk,Beautiful,Singleplayer,Cinematic,Transhumanism,Old School"
Bomber Crew,https://store.steampowered.com/app/537800/Bomber_Crew,"World War II,Simulation,Strategy,Management,Flight,Singleplayer,Indie,War,Difficult,Survival,Action,Casual,Military,3D,Roguelike,Cartoony,Perma Death,Roguelite,Cute,Atmospheric"
Amanda the Adventurer,https://store.steampowered.com/app/2166060/Amanda_the_Adventurer,"Horror,First-Person,Old School,1990's,Mystery,Puzzle,Story Rich,Atmospheric,Adventure,Interactive Fiction,Point & Click,Choose Your Own Adventure,3D,Exploration,Dark,Colorful,Psychological Horror,Stylized,Psychological,Supernatural"
Governor of Poker 3,https://store.steampowered.com/app/436150/Governor_of_Poker_3,"Gambling,Card Game,Free to Play,Multiplayer,Sports,Character Customization,Massively Multiplayer,Strategy,Western,Relaxing,Team-Based,Conversation,Casual,Resource Management,Simulation,PvP,Cartoony,Gaming,Family Friendly,Party"
Twin Mirror,https://store.steampowered.com/app/1552810/Twin_Mirror,"Choose Your Own Adventure,Choices Matter,Interactive Fiction,3D,Third Person,Adventure,Narration,Realistic,Crime,Mystery,Drama,Psychological,Violent,Cinematic,Singleplayer,America"
Gloria Victis: Medieval MMORPG,https://store.steampowered.com/app/327070/Gloria_Victis_Medieval_MMORPG,"MMORPG,Medieval,Open World,Massively Multiplayer,Action,RPG,Multiplayer,Character Customization,Simulation,Indie,PvP,Immersive Sim,Atmospheric,Open World Survival Craft,Adventure,Crafting,Realistic,Survival,Swordplay,Sandbox"
Metro Simulator 2,https://store.steampowered.com/app/1787480/Metro_Simulator_2,"Simulation,First-Person,3D,Realistic,Driving,Life Sim,Family Friendly,Immersive Sim,Colorful,Historical,Management,Artificial Intelligence,Time Manipulation,Linear,Score Attack,Singleplayer,Physics,6DOF,Trains,Transportation"
CRSED: F.O.A.D.,https://store.steampowered.com/app/884660/CRSED_FOAD,"Battle Royale,Free to Play,Open World,Multiplayer,Survival,World War II,Hero Shooter,Shooter,Memes,FPS,Action,Massively Multiplayer,Zombies,Third-Person Shooter,PvP,Violent,First-Person,Realistic,Atmospheric,Third Person"
Kingdom: New Lands,https://store.steampowered.com/app/496300/Kingdom_New_Lands,"Side Scroller,Exploration,Colony Sim,Tower Defense,Building,Survival,Medieval,Base Building,Strategy,Roguelike,Pixel Graphics,2D,Open World,Simulation,Fantasy,Atmospheric,Singleplayer,Adventure,Indie,Great Soundtrack"
Royal Revolt II,https://store.steampowered.com/app/1571190/Royal_Revolt_II,"Action RPG,Tower Defense,Strategy,Massively Multiplayer,Action,RTS,Strategy RPG,Tactical RPG,Character Customization,Colorful,Cute,City Builder,Family Friendly,Funny,Medieval,Tactical,Combat,PvP,Multiplayer,RPG"
LOTUS-Simulator,https://store.steampowered.com/app/370350/LOTUSSimulator,"Simulation,Early Access,Indie,Realistic,Multiplayer,Driving,Singleplayer"
The Wolf Among Us,https://store.steampowered.com/app/250320/The_Wolf_Among_Us,"Adventure,Detective,Story Rich,Episodic,Choose Your Own Adventure,Point & Click,Noir,Mature,Visual Novel,Choices Matter,Singleplayer,Atmospheric,Comic Book,Mystery,Cinematic,Action,Dark,Well-Written,Fantasy,Casual"
Pile Up!,https://store.steampowered.com/app/2094910/Pile_Up,"Relaxing,Indie,Base Building,Casual,Atmospheric,Sandbox,Minimalist,Stylized,Colorful,Roguelite,Cute,Turn-Based,Building,City Builder,Isometric,Management,Strategy,Early Access,Choices Matter,Singleplayer"
MX vs ATV Legends,https://store.steampowered.com/app/1205970/MX_vs_ATV_Legends,"Racing,Sports,Arcade,3D,First-Person,Realistic,Third Person,Driving,Family Friendly,Motocross,Motorbike,Offroad,PvP,Controller,Physics,Multiplayer,Singleplayer,ATV,VR,Open World"
Thief Simulator,https://store.steampowered.com/app/704850/Thief_Simulator,"Simulation,Stealth,Crime,Singleplayer,Adventure,First-Person,Open World,Action,Heist,Indie,Sandbox,Realistic,Funny,RPG,Silent Protagonist,Exploration,FPS,Atmospheric,Immersive Sim,Casual"
Gladiator Guild Manager,https://store.steampowered.com/app/1043260/Gladiator_Guild_Manager,"Auto Battler,Strategy,Strategy RPG,Roguelite,Tactical,Roguelike,RPG,Indie,Turn-Based Strategy,Replay Value,Early Access,Tactical RPG,Management,Base Building,Resource Management,Pixel Graphics,Medieval,Turn-Based Tactics,Singleplayer,Trading"
Mon Bazou,https://store.steampowered.com/app/1520370/Mon_Bazou,"Early Access,Choose Your Own Adventure,Exploration,Racing,Sandbox,Driving,Building,Automobile Sim,Life Sim,Crafting,Physics,ATV,Motorbike,First-Person,3D,Open World,Relaxing,Third Person,Snow,Casual"
Clustertruck,https://store.steampowered.com/app/397950/Clustertruck,"Parkour,Automobile Sim,Action,First-Person,3D Platformer,Singleplayer,Physics,Indie,Fast-Paced,Difficult,Destruction,Funny,Great Soundtrack,Platformer,Strategy,Casual,Level Editor,Racing,Adventure,Multiplayer"
"Hot Dogs, Horseshoes & Hand Grenades",https://store.steampowered.com/app/450540/Hot_Dogs_Horseshoes__Hand_Grenades,"Sandbox,Physics,FPS,VR,Shooter,Simulation,First-Person,Gun Customization,Funny,Moddable,Realistic,Action,Comedy,Destruction,Atmospheric,Memes,America,Singleplayer,Early Access,Indie"
Dinosaur Fossil Hunter,https://store.steampowered.com/app/864700/Dinosaur_Fossil_Hunter,"Mining,Simulation,Dinosaurs,Building,Sandbox,Open World,First-Person,Management,Exploration,Realistic,Relaxing,Walking Simulator,Singleplayer,Nature,Resource Management,Family Friendly,Immersive Sim,Adventure,Replay Value,Atmospheric"
Summoners War: Chronicles,https://store.steampowered.com/app/2167580/Summoners_War_Chronicles,"RPG,Free to Play,MMORPG,Adventure,Action,Action-Adventure,Strategy RPG,JRPG,3D,Cinematic,Atmospheric,PvE,Co-op,Party-Based RPG,Multiplayer,PvP,Fantasy,Online Co-Op,Strategy,Exploration"
"Warhammer 40,000: Gladius - Relics of War",https://store.steampowered.com/app/489630/Warhammer_40000_Gladius__Relics_of_War,"Strategy,Turn-Based Strategy,Warhammer 40K,4X,Turn-Based,Hex Grid,Sci-fi,Turn-Based Tactics,Multiplayer,Wargame,Singleplayer,Tactical,Turn-Based Combat,War,Grand Strategy,Co-op,Replay Value,Great Soundtrack,Military,Games Workshop"
Automation - The Car Company Tycoon Game,https://store.steampowered.com/app/293760/Automation__The_Car_Company_Tycoon_Game,"Simulation,Management,Building,Sandbox,Strategy,Automobile Sim,Early Access,Realistic,Crafting,Indie,Education,Moddable,Science,Singleplayer,Economy,Racing,Replay Value,Immersive Sim,Physics,Choices Matter"
,https://store.steampowered.com/sub/137245,
VRChat,https://store.steampowered.com/app/438100/VRChat,"VR,Free to Play,Memes,Multiplayer,Anime,Funny,Massively Multiplayer,First-Person,Early Access,Open World,Simulation,Casual,Adventure,MMORPG,Comedy,Sandbox,Action,Dating Sim,Survival Horror,Atmospheric"
Plague Inc: Evolved,https://store.steampowered.com/app/246620/Plague_Inc_Evolved,"Strategy,Simulation,Outbreak Sim,Indie,Singleplayer,Multiplayer,Zombies,Casual,Tactical,Replay Value,Post-apocalyptic,Addictive,Realistic,2D,Difficult,Atmospheric,Co-op,Early Access,Sandbox,Survival"
